step,key,operations,nanos
3877,923088,8,700
3878,289034,15,800
3879,211364,14,800
3880,972920,8,1100
3881,281191,11,1300
3882,448787,8,800
3883,858623,10,600
3884,776415,14,1200
3885,443506,9,600
3886,944510,5,600
3887,669856,12,1300
3888,584421,6,600
3889,779240,14,1100
3890,848866,9,700
3891,600262,7,500
3892,966812,10,900
3893,494695,9,700
3894,527485,12,800
3895,378108,10,600
3896,141185,15,800
3897,109960,13,700
3898,376094,8,600
3899,551035,9,700
3900,707698,10,700
3901,483853,11,800
3902,718195,9,700
3903,593644,10,800
3904,648589,12,1100
3905,577015,8,900
3906,170671,9,700
3907,657996,9,800
3908,853223,13,1400
3909,291125,12,1400
3910,21975,11,900
3911,487465,11,700
3912,63462,17,1000
3913,111990,12,1000
3914,767530,12,900
3915,501641,12,600
3916,928060,12,1600
3917,269663,14,900
3918,102571,17,1100
3919,461161,9,600
3920,578944,9,900
3921,895193,8,600
3922,367564,14,800
3923,905763,10,800
3924,156714,10,600
3925,373121,11,600
3926,37433,13,700
3927,416041,16,1300
3928,560939,10,1300
3929,487683,13,900
3930,286078,11,1000
3931,107693,14,700
3932,80679,7,600
3933,622529,5,500
3934,578005,13,6100
3935,51427,14,1000
3936,541008,9,600
3937,171692,11,1000
3938,212560,12,700
3939,544734,8,900
3940,264224,17,1800
3941,698358,8,800
3942,710943,10,800
3943,829079,7,700
3944,17011,14,800
3945,999582,1,600
3946,174719,11,1100
3947,741709,5,500
3948,789118,11,700
3949,370602,15,700
3950,520128,13,900
3951,671686,10,600
3952,4784,12,800
3953,477875,16,1600
3954,367472,14,1000
3955,702899,8,800
3956,960035,7,1000
3957,572506,14,800
3958,399657,10,900
3959,622961,7,1000
3960,595327,9,600
3961,924824,10,1100
3962,449716,7,600
3963,934252,6,7200
3964,708524,7,600
3965,61428,10,800
3966,646425,12,600
3967,218270,10,800
3968,104177,17,1200
3969,165197,13,800
3970,762117,15,1400
3971,132341,12,800
3972,404846,7,700
3973,920855,5,700
3974,250453,11,900
3975,277203,9,800
3976,68018,13,5500
3977,731107,6,1000
3978,243333,14,900
3979,604655,6,900
3980,46778,13,800
3981,3734,14,800
3982,666672,10,800
3983,630616,10,900
3984,927943,9,1600
3985,725307,7,700
3986,385987,11,1000
3987,460954,10,600
3988,744794,6,700
3989,258741,11,800
3990,847938,8,600
3991,242489,16,900
3992,47375,15,1400
3993,801101,8,900
3994,139638,18,8000
3995,439578,12,1700
3996,189716,12,900
3997,500970,11,700
3998,549682,10,700
3999,281538,8,500
4000,752324,12,800
4001,493150,9,700
4002,709569,7,700
4003,298101,11,700
4004,900196,10,1900
4005,502428,10,1000
4006,817967,14,1200
4007,728832,9,600
4008,266296,11,800
4009,499272,14,800
4010,570800,7,600
4011,990867,4,900
4012,215939,11,700
4013,435431,15,1500
4014,467760,11,700
4015,834758,11,600
4016,475098,8,700
4017,340726,11,600
4018,169271,13,800
4019,600508,7,600
4020,594916,9,1200
4021,854998,12,1000
4022,272504,10,600
4023,899941,10,1200
4024,599216,10,1000
4025,255396,15,1200
4026,375671,9,5300
4027,818077,12,700
4028,513651,10,800
4029,62311,11,700
4030,285718,14,1000
4031,985458,9,700
4032,264669,10,500
4033,380067,9,1000
4034,354810,10,700
4035,372419,11,700
4036,368918,10,700
4037,840010,10,700
4038,590942,13,1300
4039,187267,10,700
4040,112538,14,1300
4041,962194,8,1100
4042,2868,13,700
4043,250589,12,900
4044,124974,15,900
4045,365282,14,900
4046,201459,12,1200
4047,454770,9,700
4048,523837,9,900
4049,335973,17,1300
4050,911362,11,1300
4051,586493,9,700
4052,187412,10,500
4053,41089,13,1000
4054,354815,12,1000
4055,471640,8,800
4056,937847,8,700
4057,652258,8,800
4058,790636,9,1300
4059,123927,15,1000
4060,837406,16,1400
4061,450864,6,700
4062,114102,11,800
4063,101458,18,900
4064,309263,14,1200
4065,381599,14,800
4066,86180,14,1000
4067,886593,8,800
4068,516505,13,900
4069,689060,7,800
4070,221913,11,900
4071,234943,10,1400
4072,704426,5,600
4073,584709,8,1000
4074,89669,15,800
4075,388785,12,800
4076,742542,4,500
4077,264329,12,900
4078,879150,10,800
4079,721408,8,600
4080,48068,9,600
4081,133583,12,1200
4082,419095,10,600
4083,151682,22,1600
4084,573439,12,700
4085,36859,16,1100
4086,527498,11,6300
4087,269686,14,700
4088,262390,12,900
4089,102667,19,1600
4090,501127,12,1100
4091,623790,6,800
4092,637992,10,900
4093,231751,13,1400
4094,990537,5,500
4095,198471,12,900
4096,852656,16,1700
4097,400151,9,800
4098,339633,18,1300
4099,223828,7,700
4100,461248,11,1100
4101,987439,7,500
4102,329746,19,1000
4103,12761,15,900
4104,945853,4,500
4105,643237,10,800
4106,581208,9,600
4107,321267,10,800
4108,799863,10,700
4109,859682,15,1700
4110,205333,8,600
4111,580757,11,700
4112,958531,7,1900
4113,996791,5,1000
4114,206313,10,1000
4115,6893,17,6500
4116,899383,7,700
4117,369287,11,700
4118,690574,7,6000
4119,480229,19,2000
4120,143618,12,1200
4121,166434,11,700
4122,470398,9,800
4123,391813,10,900
4124,465573,10,900
4125,181043,13,900
4126,327361,10,1000
4127,487733,15,1300
4128,739346,6,700
4129,382991,12,700
4130,809046,10,1100
4131,209632,11,1000
4132,93151,12,800
4133,837677,14,1400
4134,618109,14,1600
4135,291125,12,800
4136,70503,11,800
4137,642933,6,800
4138,933023,6,600
4139,276743,12,1200
4140,754046,12,900
4141,16753,13,1100
4142,21787,15,6700
4143,614996,9,700
4144,892814,9,700
4145,980256,2,700
4146,932143,8,1400
4147,583523,9,4500
4148,358867,14,1000
4149,636201,8,900
4150,523902,9,700
4151,753670,14,800
4152,634159,11,700
4153,157933,15,1800
4154,39747,14,900
4155,888767,7,600
4156,294186,16,1000
4157,748917,13,900
4158,749587,16,1100
4159,451199,12,900
4160,91658,15,800
4161,26442,14,1000
4162,936904,7,700
4163,605450,6,700
4164,51019,13,900
4165,487588,18,1700
4166,75536,13,1200
4167,792758,12,2000
4168,712188,10,1200
4169,463802,10,800
4170,556944,7,700
4171,635665,7,700
4172,997814,11,6300
4173,120696,17,1800
4174,396150,6,800
4175,297570,14,900
4176,238841,8,700
4177,757775,12,5600
4178,154074,13,1500
4179,295496,13,800
4180,757732,11,700
4181,590182,16,1800
4182,588624,8,800
4183,113792,11,800
4184,312721,12,1000
4185,698862,7,1100
4186,984716,5,700
4187,528770,14,1300
4188,218699,9,600
4189,278483,14,1600
4190,627890,11,1000
4191,511754,12,900
4192,493869,10,800
4193,195278,15,1300
4194,623418,8,700
4195,894516,10,700
4196,346968,13,1400
4197,51031,15,1300
4198,802685,11,700
4199,443712,11,1200
4200,936720,11,6700
4201,690168,8,800
4202,245534,16,1000
4203,13110,14,1200
4204,410291,7,800
4205,51709,17,1400
4206,998615,2,1200
4207,579299,10,1000
4208,238680,10,800
4209,552456,9,2600
4210,104991,14,1000
4211,768129,12,1100
4212,440768,14,1000
4213,800833,10,900
4214,188341,11,900
4215,51508,15,1200
4216,579003,9,700
4217,808938,8,1200
4218,158028,16,2000
4219,262833,10,900
4220,683867,10,1600
4221,656656,12,1800
4222,770643,12,800
4223,487033,9,700
4224,382285,15,900
4225,250077,11,700
4226,732384,5,800
4227,552707,12,900
4228,125465,13,1400
4229,932683,11,1500
4230,888504,7,1200
4231,810744,14,1700
4232,140662,13,800
4233,447091,10,800
4234,857981,7,900
4235,229400,10,900
4236,703242,9,1300
4237,979651,3,900
4238,384693,13,900
4239,612666,12,1400
4240,874878,13,1000
4241,362126,12,1200
4242,719603,12,1000
4243,619120,6,700
4244,445883,9,700
4245,88190,18,1100
4246,953892,8,1300
4247,355785,13,5000
4248,817219,12,1800
4249,759972,14,1300
4250,624632,5,1100
4251,888368,13,2600
4252,477870,13,1300
4253,786096,11,2400
4254,696682,8,1400
4255,150449,14,1500
4256,350399,12,2000
4257,155196,12,800
4258,266414,9,1200
4259,160668,10,1300
4260,455330,8,1100
4261,770946,12,1000
4262,495351,7,1000
4263,695810,10,800
4264,558788,8,2100
4265,772975,13,1300
4266,532514,12,1100
4267,590172,13,1200
4268,42959,16,2500
4269,883343,11,2200
4270,984322,6,1200
4271,486924,10,1000
4272,157249,10,900
4273,868967,7,900
4274,619400,6,800
4275,755515,13,1000
4276,307432,8,1200
4277,567201,9,1000
4278,540687,9,800
4279,645537,6,1000
4280,941116,5,1300
4281,500578,14,2300
4282,30658,12,1200
4283,88098,18,2800
4284,356056,10,700
4285,940152,6,500
4286,616171,7,800
4287,961366,6,665900
4288,529175,8,32200
4289,76463,13,57600
4290,953368,7,1400
4291,935521,11,348300
4292,805319,8,1200
4293,52162,14,1900
4294,378540,11,1600
4295,269761,16,2100
4296,89357,18,10500
4297,401007,8,700
4298,356479,10,600
4299,472423,6,800
4300,16661,16,1600
4301,372835,13,700
4302,833523,10,900
4303,101372,18,1900
4304,872051,4,900
4305,95317,12,600
4306,477844,14,700
4307,190084,10,700
4308,250523,11,900
4309,430639,8,1100
4310,180459,15,700
4311,769504,12,1700
4312,127737,14,900
4313,327910,9,900
4314,850016,6,800
4315,711277,9,22500
4316,331054,15,800
4317,553323,10,800
4318,606665,12,1700
4319,935178,10,800
4320,366056,15,1400
4321,46905,12,700
4322,436755,11,800
4323,71160,10,500
4324,134429,9,3800
4325,948623,6,800
4326,163915,8,900
4327,297754,14,600
4328,146340,10,700
4329,305720,12,500
4330,948490,8,300
4331,285403,14,600
4332,874544,13,1000
4333,589189,9,1300
4334,692283,11,800
4335,853230,8,700
4336,666217,9,800
4337,678301,10,600
4338,147850,15,500
4339,308273,11,600
4340,936361,8,500
4341,924843,10,600
4342,927339,8,500
4343,710891,11,1400
4344,612560,11,600
4345,548277,16,1900
4346,832196,13,400
4347,620788,5,600
4348,207556,13,700
4349,796621,6,700
4350,431864,13,1200
4351,362420,13,600
4352,191688,13,500
4353,834784,13,1600
4354,779217,13,1800
4355,661635,15,1300
4356,51320,15,500
4357,802091,10,700
4358,125257,13,600
4359,551024,11,400
4360,960286,5,500
4361,527566,7,700
4362,465525,11,700
4363,672093,12,700
4364,599989,15,1800
4365,152505,12,7200
4366,872271,4,400
4367,208968,9,500
4368,77624,13,600
4369,537795,13,800
4370,398430,11,600
4371,719972,11,1200
4372,147621,17,1000
4373,449433,11,900
4374,78468,10,400
4375,458085,16,600
4376,575251,11,600
4377,548307,11,900
4378,942180,9,1300
4379,913371,11,700
4380,750765,12,800
4381,555746,10,600
4382,457454,5,400
4383,373430,13,500
4384,440074,9,500
4385,781542,12,600
4386,766216,10,700
4387,171496,11,800
4388,137514,12,700
4389,438684,10,500
4390,588890,11,1300
4391,244968,14,800
4392,906128,12,1400
4393,762613,13,700
4394,71158,11,500
4395,634578,12,1400
4396,739063,7,600
4397,474881,7,600
4398,450787,7,300
4399,475755,8,400
4400,351346,14,600
4401,65098,18,1400
4402,766469,13,400
4403,627267,12,600
4404,573923,14,1700
4405,849854,9,800
4406,870698,6,500
4407,445555,8,800
4408,54103,14,600
4409,756867,11,600
4410,436147,12,400
4411,705734,13,700
4412,34109,15,700
4413,841327,13,1200
4414,340445,14,900
4415,548276,12,400
4416,787265,9,500
4417,293008,10,900
4418,391979,14,1400
4419,234505,8,700
4420,339722,14,500
4421,809125,17,800
4422,968946,6,700
4423,696293,8,700
4424,83404,17,800
4425,197552,14,1000
4426,443200,11,400
4427,932700,6,800
4428,58186,16,600
4429,736099,11,1100
4430,547370,12,500
4431,423677,9,600
4432,881836,9,1000
4433,672247,11,1100
4434,534001,10,600
4435,129840,9,700
4436,857464,9,1000
4437,30108,14,800
4438,835472,19,1500
4439,797305,13,700
4440,565552,7,700
4441,435787,13,300
4442,461989,11,400
4443,228377,11,700
4444,420616,14,1200
4445,471159,10,1100
4446,782905,14,600
4447,372243,13,800
4448,459843,12,400
4449,464033,12,1000
4450,596590,12,800
4451,933900,6,500
4452,558633,10,600
4453,460363,11,400
4454,364420,17,1400
4455,392012,9,500
4456,636007,14,1100
4457,207940,11,900
4458,964488,9,600
4459,792161,12,400
4460,26499,14,700
4461,224226,7,700
4462,248281,13,600
4463,140770,12,600
4464,244858,15,400
4465,509198,10,800
4466,918744,9,1200
4467,660817,9,1300
4468,967671,9,300
4469,45753,16,900
4470,527916,8,400
4471,820378,9,700
4472,621554,7,600
4473,8493,14,700
4474,213870,11,600
4475,485304,11,800
4476,854372,8,600
4477,700862,11,1200
4478,510136,9,500
4479,56695,16,400
4480,782050,12,400
4481,160159,9,500
4482,930629,10,600
4483,731156,5,600
4484,692381,12,600
4485,201745,10,600
4486,237829,10,1000
4487,408320,7,500
4488,291637,13,600
4489,301749,15,500
4490,731072,8,400
4491,984003,9,600
4492,544629,10,500
4493,208131,16,700
4494,946468,11,600
4495,771518,12,4500
4496,888047,9,600
4497,861779,7,500
4498,644845,6,700
4499,778505,8,500
4500,672501,14,1400
4501,549785,9,500
4502,266927,11,700
4503,104698,21,1700
4504,50161,14,600
4505,701102,6,400
4506,160643,11,400
4507,737799,8,400
4508,654818,10,900
4509,224649,8,500
4510,862284,8,700
4511,983491,9,600
4512,187060,12,600
4513,396236,6,500
4514,627557,12,400
4515,654276,8,300
4516,72698,14,600
4517,315130,9,600
4518,302825,13,900
4519,724966,12,2400
4520,509962,8,500
4521,762631,13,22300
4522,112734,12,1400
4523,213544,12,800
4524,79925,11,800
4525,887496,8,800
4526,231294,9,700
4527,488179,12,1900
4528,91105,15,13800
4529,815626,12,800
4530,570276,5,700
4531,670331,10,700
4532,887813,8,400
4533,784190,12,700
4534,765840,13,700
4535,585534,9,600
4536,730305,10,1600
4537,590610,14,1400
4538,959127,8,700
4539,168554,15,700
4540,170200,13,500
4541,993690,7,600
4542,159466,10,500
4543,253148,13,800
4544,237963,9,500
4545,524909,9,700
4546,381632,16,1800
4547,971074,12,2000
4548,126803,12,900
4549,763341,13,600
4550,297187,12,800
4551,275041,14,800
4552,530362,7,1000
4553,734718,9,500
4554,98196,14,700
4555,331634,16,1000
4556,917270,8,1400
4557,194871,15,600
4558,389980,11,600
4559,763816,14,1500
4560,839331,13,1100
4561,666294,10,800
4562,14577,18,900
4563,914573,9,1000
4564,705148,4,600
4565,924398,9,600
4566,937601,6,600
4567,597834,8,500
4568,966262,8,1200
4569,645404,8,700
4570,179613,16,1600
4571,173637,13,700
4572,901145,12,1800
4573,437304,11,600
4574,516805,13,500
4575,503717,15,800
4576,661948,14,600
4577,852870,10,1400
4578,435468,14,1400
4579,671025,9,500
4580,562812,9,800
4581,40651,13,800
4582,161000,9,700
4583,86486,13,700
4584,864856,8,800
4585,392669,8,800
4586,774424,11,700
4587,822663,11,700
4588,496236,16,700
4589,256980,11,800
4590,360690,13,700
4591,943551,6,600
4592,581256,9,1500
4593,915485,10,600
4594,979720,3,600
4595,117794,12,6900
4596,617709,6,600
4597,903980,8,600
4598,426998,10,1100
4599,827777,10,600
4600,472547,9,1000
4601,525713,7,500
4602,428811,9,700
4603,965628,9,500
4604,65146,18,1700
4605,599844,10,1000
4606,531090,6,600
4607,382466,17,1400
4608,426907,9,2400
4609,34267,18,1100
4610,791356,8,600
4611,366709,12,500
4612,362633,14,400
4613,21626,14,700
4614,453035,11,500
4615,479144,11,700
4616,305082,9,600
4617,69609,14,700
4618,590621,12,500
4619,762058,19,1800
4620,216652,13,600
4621,708065,11,1300
4622,846387,13,700
4623,633884,8,600
4624,965030,8,400
4625,144256,11,600
4626,398365,12,6400
4627,613854,9,500
4628,71916,16,1200
4629,657661,9,1000
4630,801061,9,600
4631,354312,13,600
4632,449438,9,600
4633,892725,9,1300
4634,186900,13,800
4635,255540,14,600
4636,533070,13,800
4637,98660,12,500
4638,31812,12,600
4639,543001,7,1000
4640,347580,11,600
4641,793775,8,500
4642,412100,12,600
4643,36529,13,400
4644,553103,13,1400
4645,386589,10,400
4646,754081,12,700
4647,869884,6,500
4648,825394,11,500
4649,568422,9,500
4650,690903,6,700
4651,919710,5,700
4652,297801,14,600
4653,597092,10,500
4654,749524,16,500
4655,873892,13,1200
4656,328079,11,700
4657,988710,7,600
4658,595365,9,600
4659,104036,12,800
4660,184462,19,6500
4661,844580,8,700
4662,80960,19,600
4663,653314,11,500
4664,621753,7,500
4665,673868,11,800
4666,74733,12,500
4667,245903,14,1300
4668,206569,12,1100
4669,448699,8,500
4670,540305,10,800
4671,73163,14,400
4672,152371,12,900
4673,590343,11,400
4674,865752,8,500
4675,317835,14,700
4676,13538,13,600
4677,143545,12,600
4678,792126,13,500
4679,313142,11,1200
4680,450966,13,600
4681,234712,10,1200
4682,548027,11,500
4683,332905,16,600
4684,367672,10,400
4685,761440,15,500
4686,865609,9,700
4687,59067,14,1300
4688,230936,12,500
4689,410898,7,500
4690,678547,12,600
4691,522266,13,6500
4692,301286,13,1000
4693,342693,16,1200
4694,964795,11,900
4695,11860,18,1000
4696,564490,7,500
4697,993370,8,1000
4698,835144,16,1500
4699,284402,18,700
4700,447392,10,400
4701,789933,12,500
4702,760555,11,600
4703,801215,11,700
4704,177811,9,900
4705,447079,12,400
4706,574316,9,500
4707,445094,9,500
4708,28821,14,1400
4709,694032,9,600
4710,972726,4,500
4711,420601,14,600
4712,734584,9,800
4713,860290,9,700
4714,182139,17,1700
4715,574222,11,400
4716,844204,17,5900
4717,729049,7,400
4718,28421,13,33700
4719,712452,10,9400
4720,777046,13,800
4721,72199,15,500
4722,920731,7,600
4723,30755,12,500
4724,140297,10,500
4725,452356,12,500
4726,130252,9,900
4727,519585,10,700
4728,893603,8,400
4729,320610,14,800
4730,228059,10,600
4731,632449,10,500
4732,685958,8,600
4733,14142,19,700
4734,490694,8,1000
4735,581846,12,700
4736,7346,16,600
4737,336275,15,600
4738,440949,13,500
4739,287526,12,500
4740,682684,10,400
4741,380968,8,500
4742,827452,11,1300
4743,147113,16,600
4744,871405,6,600
4745,413738,13,500
4746,229645,10,600
4747,554353,10,400
4748,562938,10,700
4749,505300,15,1600
4750,252477,14,600
4751,73827,13,500
4752,944027,6,500
4753,100042,12,600
4754,874801,13,1300
4755,325066,11,700
4756,805638,9,1100
4757,71525,17,400
4758,470158,9,600
4759,743641,6,700
4760,800105,9,500
4761,188760,14,1000
4762,155937,13,600
4763,212656,12,400
4764,163699,10,600
4765,853592,7,400
4766,395063,7,600
4767,606946,10,500
4768,730574,6,400
4769,146533,10,500
4770,129903,11,500
4771,741804,6,500
4772,194885,15,600
4773,154949,14,500
4774,439404,14,1400
4775,618633,9,500
4776,372562,13,1100
4777,564388,10,1200
4778,856373,6,500
4779,327477,7,400
4780,51860,13,500
4781,941605,4,600
4782,405373,11,500
4783,602812,8,600
4784,891679,10,400
4785,898249,9,700
4786,649790,10,1000
4787,567677,10,1100
4788,272238,17,6400
4789,754490,13,800
4790,758078,16,1100
4791,692288,12,1100
4792,570355,10,900
4793,220085,10,700
4794,418356,13,700
4795,246513,15,500
4796,844175,11,500
4797,562578,9,400
4798,6659,12,700
4799,52217,12,400
4800,62109,15,1100
4801,308402,12,700
4802,971045,9,500
4803,765624,14,600
4804,60265,14,800
4805,145476,10,500
4806,685603,7,500
4807,467616,11,1200
4808,45951,14,600
4809,121779,16,600
4810,186688,12,600
4811,190001,12,400
4812,68509,17,1000
4813,192880,11,500
4814,631734,9,700
4815,711757,7,400
4816,278602,14,1300
4817,156055,12,700
4818,797976,14,6300
4819,144439,12,700
4820,381824,13,700
4821,904257,8,500
4822,332758,21,2000
4823,291884,12,500
4824,911492,5,500
4825,374821,17,1400
4826,761503,16,1000
4827,957662,8,500
4828,359895,19,2000
4829,506283,13,1200
4830,925217,10,800
4831,268681,10,900
4832,93060,13,700
4833,693967,9,900
4834,81836,17,1400
4835,706996,10,600
4836,84058,17,1000
4837,812526,14,800
4838,674740,8,500
4839,359238,17,1100
4840,531828,6,600
4841,20529,17,1200
4842,906485,7,500
4843,491075,14,600
4844,401524,11,20100
4845,3155,17,1500
4846,794673,8,600
4847,714977,8,600
4848,244366,18,1200
4849,385872,15,1000
4850,114133,10,700
4851,53451,13,500
4852,546752,13,700
4853,209067,9,600
4854,517114,12,500
4855,211377,14,700
4856,28960,10,800
4857,694044,13,1400
4858,370311,14,1000
4859,930698,9,1000
4860,863309,10,700
4861,721429,6,600
4862,855283,7,600
4863,749095,14,600
4864,965255,13,1400
4865,976368,11,5400
4866,80936,21,1600
4867,803957,8,600
4868,867931,12,500
4869,760759,10,600
4870,160835,10,1200
4871,266191,14,1000
4872,984631,13,7900
4873,305551,14,600
4874,130808,14,1400
4875,342078,18,1400
4876,885852,10,700
4877,218113,10,500
4878,744019,5,800
4879,337678,11,700
4880,617520,8,400
4881,625190,5,400
4882,128153,12,700
4883,465038,9,700
4884,382963,12,600
4885,927663,10,600
4886,899789,10,1100
4887,534307,13,700
4888,338954,15,500
4889,784719,11,600
4890,194446,19,500
4891,614537,10,600
4892,743671,4,500
4893,979077,6,900
4894,545181,8,600
4895,833000,13,1100
4896,226602,12,600
4897,446921,17,1800
4898,237309,11,600
4899,766094,13,900
4900,527984,8,400
4901,777362,12,1000
4902,584115,9,600
4903,351247,14,5700
4904,746314,5,700
4905,824962,14,1300
4906,424493,13,700
4907,768822,14,1200
4908,264793,11,600
4909,736751,8,700
4910,257663,15,800
4911,429095,9,600
4912,121716,16,1100
4913,282575,18,500
4914,219976,11,400
4915,435795,9,600
4916,765852,12,400
